new_time,dla_total_power_kwh,dla_volume_out_m3_per_m,dla_master_ae1_pressure_bar,dla_volume_out_m3,ofen_abwaerme_nestle_5893_mw,ofen_abwaerme_energievernichtung_6004/05_mw,ofen_abwaerme_heizkessel_6300_mw,ofen_abwaerme_energievernichtung_6506-9_mw,ofen_zuschlaege_kg,ofen_metall_kg,ofen_g_koks_kg,ofen_f_koks_kg,pl2_stromverbrauch_kwh,pl2_kasten_anzahl,pl2_gießgewicht_kg,pl2_volume_542000_m3
2023-01-15 11:00:00,0.18471509586821497,,,,9.836551814245475e-06,-0.03356575593450525,6.73583284029233e-05,0.012365004948031324,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11391915431960184,0.0,0.0,0.10216219194655893
2023-01-15 12:00:00,0.17796381312449366,,,,9.836551814245475e-06,-0.16253197524092503,6.73583284029233e-05,0.01543146211172367,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11907995844907142,0.0,0.0,0.10101327468384258
2023-01-15 13:00:00,0.173642992168512,,,,9.836551814245475e-06,-0.17586894493764457,6.73583284029233e-05,0.01489880917684974,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11967225169650887,0.0,0.0,0.09802808282052153
2023-01-15 14:00:00,0.17013232514177692,,,,9.836551814245475e-06,-0.16192952573251243,6.73583284029233e-05,0.012004806514006615,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.1146115384708759,0.0,0.0,0.09634855336075884
2023-01-15 15:00:00,0.16905211990278152,,,,9.836551814245475e-06,-0.08943944228852621,6.73583284029233e-05,0.008377581512495442,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11672489401757516,0.0,0.0,0.09652963755850123
2023-01-15 16:00:00,0.16878206859303269,,,,9.836551814245475e-06,-0.05166637348424681,6.73583284029233e-05,0.00502226262722255,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11736217493189664,0.0,0.0,0.0968180520080285
2023-01-15 17:00:00,0.16851201728328383,,,,9.836551814245475e-06,-0.07163478590254208,6.73583284029233e-05,0.006418303396280014,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.10641632952004026,0.0,0.0,0.09602775666472856
2023-01-15 18:00:00,0.17283283823926546,,,,9.836551814245475e-06,-0.03241427183355509,6.73583284029233e-05,0.0038606605099772108,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.12685616983969739,0.0,0.0,0.11645870873423315
2023-01-15 19:00:00,0.1793140696732379,,,,9.836551814245475e-06,-0.09240070386060541,6.73583284029233e-05,0.008008155039644659,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.15280872964752626,0.0,0.0,0.12206847312412877
2023-01-15 20:00:00,0.21036997029435592,,,,9.836551814245475e-06,-0.06697607279880931,6.73583284029233e-05,0.03817416381383031,0.5764806384773359,0.6168000634097442,0.6568325569497484,0.0,0.10909136540475887,0.0,0.0,0.0938360588855268
2023-01-15 21:00:00,0.14042668106940318,,,,9.836551814245475e-06,0.12007512267798964,6.73583284029233e-05,0.059823503747362596,0.38319890065941015,0.38564625272237574,0.39321024982022473,0.03284243383339276,0.17385097878468941,0.0,0.0,0.12584231462278583
2023-01-15 22:00:00,0.1911963273021874,,,,9.836551814245475e-06,0.042938341585766863,6.73583284029233e-05,0.07012136906139024,0.022014042263092577,0.020151293857702895,0.022527842463522754,0.0021598315389722775,0.4649794811517541,0.0,0.0,0.16182640329106177
2023-01-15 23:00:00,0.2500675128274372,,,,9.836551814245475e-06,-0.24164272907763382,0.023646335337511044,0.15727457985544852,0.042926503258821865,0.04042690722455265,0.043223682659830225,0.005173955902785422,0.6229596762072038,0.32222222222222224,0.031473323477846045,0.38958283752082407
2023-01-16 00:00:00,0.28544423440453687,,,,9.836551814245475e-06,-3.261061807854897,0.026152981756200823,0.6847515654327745,0.33159221085019247,0.32437144808830043,0.3294702238071547,0.03881466295975462,0.7240131670435834,0.6666666666666666,0.460150635328553,0.5541427260055077
2023-01-16 01:00:00,0.3148798271671618,,,,0.09857610006226337,-3.0382306538138795,0.18446723698191164,0.5652420202302673,0.6170535842641802,0.6044012325280228,0.6368472396613855,0.07332289399407799,0.7305704522409436,0.7444444444444445,0.5119337193773524,0.5947166219018801
2023-01-16 02:00:00,0.27869295166081554,,,,0.08880632823236405,-2.514368656238744,0.32173828045265834,0.2389029564233659,0.6947531904098662,0.6328107258944261,0.6834738273772935,0.08048143694339668,0.7677696652325557,0.6777777777777778,0.4768178185772791,0.5003705844354537
2023-01-16 03:00:00,0.246826897110451,,,,0.09618439185773875,-3.763741559441124,0.44182364607237845,0.1898385446818684,0.721726961795379,0.6662432302129532,0.6983863467803546,0.08383198329293058,0.6071761898476562,0.35555555555555557,0.20739916205897932,0.33179448497061426
2023-01-16 04:00:00,0.3300027005130975,,,,0.08429950512483965,-3.352851540473497,0.45245910659648686,0.13138057078096696,0.6357906657851766,0.6159364748969186,0.6506321250669126,0.07759582175402419,0.9032235425561181,0.9111111111111111,0.5304686836725482,0.6544190940590664
2023-01-16 05:00:00,0.2959762354847421,,,,0.1313994036571189,-4.063178040373926,0.3676821408037389,0.17175906432391266,0.6451054395480207,0.6461744748569128,0.6620058780243363,0.07900250421603272,0.8615306233231314,0.8111111111111111,0.47216453722557705,0.4492945296297556
2023-01-16 06:00:00,0.3686200378071834,,,,0.14444251524665963,-3.7594899258376158,0.32895894278878085,0.11424242145930748,0.7082129607576996,0.6938717206892395,0.7210122070273955,0.08509775364608853,0.7225618489379524,0.5666666666666667,0.32981967692508796,0.444861115833135
2023-01-16 07:00:00,0.4339724547664056,,,,0.3219632359917329,-3.0837838709943264,0.39522289714771075,0.12814844813186585,0.7251842772391427,0.6967625672123504,0.7090002896061773,0.08532929177155264,0.8365747080422871,0.5888888888888889,0.34776439006707033,0.4616632101451739
